134217.356	134217.422	0x01	2998A3B1	7190092537348321	1571518612	01071474451	01004270224	0x01	0x45
135542.882	135542.987	0x01	299FDC43	7190093342872411	1571518612	01071474451	01004270003	0x01	0x45
152655.359	152655.415	0x01	29D9A313	7190098815346153	1571518612	01071474451	01004270104	0x03	0x3c
153414.635	153414.714	0x01	29DDFA7F	7190099254626098	1571518612	01071474451	01004270134	0x03	0x3c
134313.278	134313.386	0x01	29992293	7190102593274171	1571518612	01071474451	01004270225	0x01	0x45
140831.302	140831.315	0x01	29A8AFCF	7190104111296013	1571518612	01071474451	01004270043	0x03	0x38
155151.736	155151.802	0x01	29E7A889	7190110311732664	1571518612	01071474451	01004270182	0x01	0x45
153229.337	153229.418	0x01	29DCF33F	7190119149336402	1571518612	01071474451	01004270125	0x03	0x3c
135728.553	135728.590	0x01	29A0C5A7	7190123448546659	1571518612	01071474451	01004270009	0x03	0x3c
140613.961	140613.982	0x01	29A72713	7190123973959242	1571518612	01071474451	01004270034	0x03	0x38
142729.938	142729.976	0x01	29B4D88B	7190125249931082	1571518612	01071474451	01004270068	0x03	0x38
143210.693	143210.743	0x01	29B7DAC7	7190125530686549	1571518612	01071474451	01004270079	0x03	0x3c
143402.891	143402.920	0x01	29B90D77	7190125642888866	1571518612	01071474451	01004270087	0x03	0x3c
154749.987	154749.995	0x01	29E582BB	7191010069980454	1571518612	01071474451	01004270167	0x03	0x38
133545.999	133546.048	0x01	2994F55B	7191012145993279	1571518612	01071474451	01004270211	0x01	0x45
141049.933	141049.962	0x01	29AA3E5F	7191014249927006	1571518612	01071474451	01004270051	0x03	0x3c
142750.798	142750.824	0x01	29B5097B	7191015270798397	1571518612	01071474451	01004270069	0x03	0x3c
142933.661	142933.677	0x01	29B5F7B9	7191015373661669	1571518612	01071474451	01004270075	0x03	0x3c
152911.709	152911.720	0x01	29DADDF1	7191018951709158	1571518612	01071474451	01004270112	0x03	0x38
153604.914	153604.947	0x01	29DEF9FF	7191019364906144	1571518612	01071474451	01004270142	0x03	0x3d
155215.280	155215.315	0x01	29E7DB79	7191020335273802	1571518612	01071474451	01004270184	0x03	0x3c
134036.627	134036.718	0x01	2997AF27	7191022436620551	1571518612	01071474451	01004270220	0x01	0x45
143254.728	143254.747	0x01	29B8528D	7191025574718075	1571518612	01071474451	01004270082	0x03	0x38
153625.912	153625.936	0x01	29DF327B	7191029385906822	1571518612	01071474451	01004270144	0x03	0x3c
134410.558	134410.628	0x01	29999FDF	7191032650547286	1571518612	01071474451	01004270228	0x01	0x45
140904.641	140904.673	0x01	29A9046B	7191034144631595	1571518612	01071474451	01004270045	0x03	0x3c
143656.513	143656.628	0x01	29BAE0F9	7191035816513666	1571518612	01071474451	01004270095	0x01	0x45
153535.603	153535.627	0x01	29DEBAF1	7191039335597383	1571518612	01071474451	01004270140	0x03	0x3c
153615.363	153615.388	0x01	29DF1887	7191039375354551	1571518612	01071474451	01004270143	0x03	0x38
133051.796	133051.846	0x01	2992220B	7191051851792933	1571518612	01071474451	01004270205	0x01	0x45
153237.550	153237.602	0x01	29DD0409	7191059157540603	1571518612	01071474451	01004270126	0x03	0x3c
140331.672	140331.765	0x01	29A548B7	7191063811662181	1571518612	01071474451	01004270026	0x01	0x45
140746.419	140746.487	0x01	29A82D1D	7191064066409223	1571518612	01071474451	01004270040	0x03	0x3c
143231.553	143231.634	0x01	29B81BAB	7191065551542318	1571518612	01071474451	01004270081	0x03	0x46
153208.354	153208.396	0x01	29DCBC0F	7191069128345667	1571518612	01071474451	01004270124	0x03	0x3c
154946.000	154946.023	0x01	29E688F3	7191070185998052	1571518612	01071474451	01004270174	0x03	0x3c
155301.294	155301.328	0x01	29E83B01	7191070381289320	1571518612	01071474451	01004270188	0x03	0x3c
134053.529	134053.541	0x01	2997D299	7191072453528985	1571518612	01071474451	01004270221	0x01	0x34
135640.772	135640.852	0x01	29A05B37	7191073400762060	1571518612	01071474451	01004270006	0x03	0x46
142404.982	142404.991	0x01	29B2D975	7191075044975214	1571518612	01071474451	01004270060	0x03	0x38
152705.681	152705.701	0x01	29D9BA9D	7191078825675132	1571518612	01071474451	01004270105	0x03	0x3c
152928.313	152928.330	0x01	29DB01D3	7191078968308600	1571518612	01071474451	01004270113	0x03	0x38
153304.334	153304.455	0x01	29DD3EFF	7191079184333446	1571518612	01071474451	01004270128	0x01	0x45
153421.316	153421.349	0x01	29DE0AD7	7191079261314897	1571518612	01071474451	01004270135	0x03	0x3c
153505.578	153505.640	0x01	29DE6C0B	7191079305569178	1571518612	01071474451	01004270139	0x03	0x3d
155053.307	155053.370	0x01	29E72C6B	7191080253296311	1571518612	01071474451	01004270178	0x03	0x3c
155135.340	155135.352	0x01	29E78A13	7191080295337582	1571518612	01071474451	01004270181	0x03	0x38
140139.648	140139.714	0x01	29A3DAE3	7191083699641565	1571518612	01071474451	01004270020	0x01	0x45
143746.907	143746.930	0x01	29BB6205	7191085866897284	1571518612	01071474451	01004270098	0x03	0x3c
152803.721	152803.787	0x01	29DA436B	7191088883707882	1571518612	01071474451	01004270107	0x01	0x45
152941.816	152941.916	0x01	29DB1C33	7191088981813003	1571518612	01071474451	01004270114	0x01	0x45
133535.748	133535.817	0x01	2994E0D3	7191102135736945	1571518612	01071474451	01004270210	0x01	0x45
133843.322	133843.345	0x01	299697C1	7191102323318830	1571518612	01071474451	01004270215	0x01	0x34
140731.810	140731.844	0x01	29A8071D	7191104051799657	1571518612	01071474451	01004270039	0x03	0x38
140932.296	140932.319	0x01	29A955ED	7191104172284652	1571518612	01071474451	01004270047	0x03	0x3c
143734.689	143734.774	0x01	29BB4617	7191105854682885	1571518612	01071474451	01004270096	0x01	0x45
152950.251	152950.310	0x01	29DB2C75	7191108990245275	1571518612	01071474451	01004270115	0x03	0x3c
142328.940	142328.955	0x01	29B28BBD	7191115008936134	1571518612	01071474451	01004270058	0x03	0x38
143155.686	143155.746	0x01	29B7AC23	7191115515677186	1571518612	01071474451	01004270078	0x03	0x3c
154706.986	154706.995	0x01	29E51663	7191120026977146	1571518612	01071474451	01004270164	0x03	0x38
132948.955	132949.034	0x01	29916B17	7191121788951050	1571518612	01071474451	01004270202	0x01	0x45
133600.849	133600.939	0x01	299511E5	7191122160838816	1571518612	01071474451	01004270212	0x01	0x45
143717.775	143717.848	0x01	29BB1C39	7191125837771439	1571518612	01071474451	01004270096	0x03	0x3d
152841.312	152841.335	0x01	29DA9C57	7191128921309103	1571518612	01071474451	01004270110	0x03	0x3c
153758.297	153758.313	0x01	29DFF6EB	7191129478285775	1571518612	01071474451	01004270151	0x03	0x38
134156.528	134156.575	0x01	29986F0F	7191132516522067	1571518612	01071474451	01004270223	0x01	0x45
134400.619	134400.671	0x01	2999854F	7192012640609952	1571518612	01071474451	01004270227	0x01	0x45
135657.385	135657.404	0x01	29A07CA1	7192013417384121	1571518612	01071474451	01004270007	0x03	0x3c
152854.027	152854.041	0x01	29DAB403	7192018934028011	1571518612	01071474451	01004270111	0x03	0x3c
153844.579	153844.598	0x01	29E0607B	7192019524568247	1571518612	01071474451	01004270156	0x03	0x3c
135617.890	135617.957	0x01	29A02A2D	7192023377889926	1571518612	01071474451	01004270005	0x01	0x45
143351.821	143351.900	0x01	29B8F231	7192025631811618	1571518612	01071474451	01004270086	0x01	0x45
152618.322	152618.334	0x01	29D95009	7192028778320655	1571518612	01071474451	01004270102	0x03	0x38
153253.280	153253.355	0x01	29DD2659	7192029173273420	1571518612	01071474451	01004270127	0x03	0x3d
133104.683	133104.773	0x01	29924177	7192031864654110	1571518612	01071474451	01004270206	0x01	0x45
135916.006	135916.057	0x01	29A1B7B1	7192033556006713	1571518612	01071474451	01004270013	0x03	0x3d
142805.702	142805.723	0x01	29B52B23	7192035285695656	1571518612	01071474451	01004270070	0x03	0x3c
153022.795	153022.875	0x01	29DB9389	7192039022788943	1571518612	01071474451	01004270117	0x03	0x46
133005.806	133005.827	0x01	299193F5	7192041805804275	1571518612	01071474451	01004270203	0x01	0x34
133121.358	133121.460	0x01	29927509	7192041881348686	1571518612	01071474451	01004270207	0x01	0x45
135433.626	135433.640	0x01	299F44D3	7192043273616385	1571518612	01071474451	01004270001	0x03	0x38
135718.007	135718.023	0x01	29A0AF69	7192043438003567	1571518612	01071474451	01004270008	0x03	0x38
135800.302	135800.312	0x01	29A106FB	7192043480300672	1571518612	01071474451	01004270010	0x03	0x38
153808.576	153808.632	0x01	29E00F2B	7192049488565105	1571518612	01071474451	01004270152	0x03	0x3c
134440.742	134440.802	0x01	2999E53D	7192052680735976	1571518612	01071474451	01004270230	0x01	0x45
135812.580	135812.622	0x01	29A12783	7192053492575286	1571518612	01071474451	01004270011	0x03	0x3c
153312.571	153312.616	0x01	29DD5D21	7192059192570990	1571518612	01071474451	01004270129	0x03	0x3c
153431.809	153431.879	0x01	29DE2293	7192059271802101	1571518612	01071474451	01004270136	0x03	0x46
154815.573	154815.598	0x01	29E5C15B	7192060095569015	1571518612	01071474451	01004270169	0x03	0x3c
135442.629	135442.660	0x01	299F5705	7192063282623124	1571518612	01071474451	01004270002	0x03	0x3c
140538.522	140538.601	0x01	29A6BDC3	7192063938521940	1571518612	01071474451	01004270032	0x01	0x45
140645.584	140645.624	0x01	29A783B3	7192064005583422	1571518612	01071474451	01004270036	0x03	0x3c
155311.992	155312.021	0x01	29E854A9	7192070391991066	1571518612	01071474451	01004270189	0x03	0x3c
140352.506	140352.532	0x01	29A5819F	7192073832500364	1571518612	01071474451	01004270027	0x03	0x3c
143218.836	143218.851	0x01	29B7F667	7192075538833818	1571518612	01071474451	01004270080	0x03	0x38
153046.808	153046.878	0x01	29DBE1B3	7192079046800322	1571518612	01071474451	01004270119	0x01	0x45
133915.302	133915.388	0x01	2996E50D	7192082355296557	1571518612	01071474451	01004270217	0x01	0x45
140106.600	140106.619	0x01	29A34B41	7192083666596217	1571518612	01071474451	01004270018	0x03	0x3c
140150.014	140150.047	0x01	29A401F9	7192083710012206	1571518612	01071474451	01004270021	0x03	0x3c
140554.949	140555.025	0x01	29A6E967	7192083954944519	1571518612	01071474451	01004270033	0x03	0x3c
143442.678	143442.718	0x01	29B97E5D	7192085682670401	1571518612	01071474451	01004270090	0x03	0x3c
153656.968	153656.993	0x01	29DF7201	7192089416958674	1571518612	01071474451	01004270146	0x03	0x3c
142549.683	142549.736	0x01	29B3DB79	7192095149676885	1571518612	01071474451	01004270063	0x03	0x3c
153127.588	153127.632	0x01	29DC5A31	7192099087575467	1571518612	01071474451	01004270121	0x03	0x3c
154855.957	154856.000	0x01	29E61967	7192100135953043	1571518612	01071474451	01004270173	0x03	0x3c
140407.528	140407.573	0x01	29A5AE49	7192103847521014	1571518612	01071474451	01004270028	0x03	0x38
140700.392	140700.414	0x01	29A7A9F5	7192104020383996	1571518612	01071474451	01004270037	0x03	0x3c
141311.803	141311.830	0x01	29ABE507	7192104391801435	1571518612	01071474451	01004270055	0x03	0x3c
133045.601	133045.664	0x01	2992120B	7192111845598479	1571518612	01071474451	01004270204	0x01	0x45
142303.282	142303.308	0x01	29B248C3	7192114983277713	1571518612	01071474451	01004270056	0x03	0x3c
134333.876	134333.892	0x01	299950EF	7192122613875570	1571518612	01071474451	01004270226	0x01	0x34
153728.640	153728.656	0x01	29DFBE01	7192129448634011	1571518612	01071474451	01004270149	0x03	0x38
154637.639	154637.665	0x01	29E4D28B	7192129997628368	1571518612	01071474451	01004270162	0x03	0x3c
133304.295	133304.379	0x01	29937059	7192131984291180	1571518612	01071474451	01004270208	0x01	0x45
142845.614	142845.640	0x01	29B586DB	7192135325602712	1571518612	01071474451	01004270072	0x03	0x38
152828.642	152828.702	0x01	29DA8277	7192138908629578	1571518612	01071474451	01004270109	0x01	0x45
153404.360	153404.399	0x01	29DDD66F	7192139244352744	1571518612	01071474451	01004270133	0x03	0x3c
155042.707	155042.738	0x01	29E71711	7193010242698205	1571518612	01071474451	01004270177	0x03	0x3d
135959.336	135959.365	0x01	29A217A3	7193013599324952	1571518612	01071474451	01004270015	0x03	0x3c
143641.555	143641.575	0x01	29BABF71	7193015801545855	1571518612	01071474451	01004270094	0x03	0x3c
153155.608	153155.653	0x01	29DC9B7D	7193019115605882	1571518612	01071474451	01004270123	0x03	0x46
153943.358	153943.402	0x01	29E0E575	7193019583358828	1571518612	01071474451	01004270160	0x03	0x46
154726.868	154726.883	0x01	29E54ECB	7193020046627850	1571518612	01071474451	01004270166	0x03	0x38
155231.706	155231.758	0x01	29E80097	7193020351700109	1571518612	01071474451	01004270186	0x03	0x3c
140050.305	140050.319	0x01	29A306AD	7193023650304812	1571518612	01071474451	01004270017	0x03	0x38
140803.705	140803.740	0x01	29A858F1	7193024083695209	1571518612	01071474451	01004270041	0x03	0x3c
140915.367	140915.446	0x01	29A92825	7193024155356608	1571518612	01071474451	01004270046	0x01	0x45
140447.554	140447.648	0x01	29A61FD3	7193033887551864	1571518612	01071474451	01004270030	0x03	0x46
140955.606	140955.619	0x01	29A99085	7193034195599165	1571518612	01071474451	01004270048	0x03	0x3c
141108.906	141108.920	0x01	29AA79D7	7193034268899437	1571518612	01071474451	01004270052	0x03	0x38
152814.307	152814.366	0x01	29DA6113	7193038894301017	1571518612	01071474451	01004270107	0x03	0x3d
133951.795	133951.814	0x01	2997372D	7193042391791103	1571518612	01071474451	01004270218	0x01	0x34
141221.293	141221.318	0x01	29AB528F	7193044341281687	1571518612	01071474451	01004270053	0x03	0x38
154832.926	154833.017	0x01	29E5E93D	7193050112920983	1571518612	01071474451	01004270171	0x03	0x46
155242.345	155242.466	0x01	29E815DB	7193050362343305	1571518612	01071474451	01004270187	0x01	0x45
133630.297	133630.355	0x01	29956121	7193052190289783	1571518612	01071474451	01004270214	0x01	0x45
133854.330	133854.412	0x01	2996AF2D	7193052334325165	1571518612	01071474451	01004270216	0x01	0x45
140710.975	140711.006	0x01	29A7CCE7	7193054030967412	1571518612	01071474451	01004270038	0x03	0x3c
143525.694	143525.745	0x01	29B9F93B	7193055725685553	1571518612	01071474451	01004270093	0x01	0x45
140422.299	140422.325	0x01	29A5DFD7	7193063862291429	1571518612	01071474451	01004270029	0x03	0x38
140813.858	140813.881	0x01	29A87E25	7193064093849401	1571518612	01071474451	01004270042	0x03	0x3c
153136.028	153136.114	0x01	29DC6FF9	7193069096025573	1571518612	01071474451	01004270122	0x01	0x45
153355.348	153355.404	0x01	29DDC26B	7193069235344920	1571518612	01071474451	01004270132	0x03	0x36
133615.356	133615.467	0x01	29953C23	7193072175352649	1571518612	01071474451	01004270213	0x01	0x45
154828.584	154828.618	0x01	29E5DFF1	7193080108573967	1571518612	01071474451	01004270170	0x03	0x3c
155122.685	155122.729	0x01	29E7710B	7193080282680881	1571518612	01071474451	01004270180	0x03	0x3c
155406.311	155406.373	0x01	29E8C4C1	7193080446298696	1571518612	01071474451	01004270190	0x03	0x38
135605.044	135605.107	0x01	29A00ADD	7193083365035868	1571518612	01071474451	01004270004	0x01	0x45
153837.998	153838.028	0x01	29E05253	7193089517992734	1571518612	01071474451	01004270155	0x03	0x3c
140019.400	140019.412	0x01	29A27CCB	7193093619388271	1571518612	01071474451	01004270016	0x03	0x38
143110.626	143110.672	0x01	29B72809	7193095470618168	1571518612	01071474451	01004270077	0x03	0x3c
132821.771	132821.861	0x01	2990ACDB	7193101701763246	1571518612	01071474451	01004270201	0x01	0x45
143759.844	143759.947	0x01	29BB7E35	7193105879841203	1571518612	01071474451	01004270099	0x01	0x45
153547.821	153547.863	0x01	29DED5F7	7193109347818814	1571518612	01071474451	01004270141	0x03	0x3c
155019.595	155019.609	0x01	29E6E167	7193110219594777	1571518612	01071474451	01004270175	0x03	0x38
155029.840	155029.887	0x01	29E6F9FB	7193110229839989	1571518612	01071474451	01004270176	0x03	0x3c
135829.615	135829.728	0x01	29A14DC5	7193113509615444	1571518612	01071474451	01004270012	0x01	0x45
143309.827	143309.887	0x01	29B88195	7193115589824221	1571518612	01071474451	01004270083	0x03	0x3c
143419.658	143419.693	0x01	29B94465	7193115659649415	1571518612	01071474451	01004270088	0x03	0x3d
140312.909	140312.937	0x01	29A50FD5	7193123792904239	1571518612	01071474451	01004270025	0x03	0x3c
152600.767	152600.782	0x01	29D92059	7193128760765790	1571518612	01071474451	01004270101	0x03	0x38
153059.727	153059.781	0x01	29DC05B9	7193129059718836	1571518612	01071474451	01004270120	0x03	0x3d
140237.800	140237.876	0x01	29A4A301	7193133757792594	1571518612	01071474451	01004270023	0x01	0x45
142948.333	142948.429	0x01	29B617E5	7193135388329765	1571518612	01071474451	01004270076	0x01	0x45
